id	logFC	AveExpr	t	P.Value	adj.P.Val	B
GPX4	0.0431671604782409	10.4184425586592	2.31842087631524	0.0207072950762851	0.0543009657880759	-4.42914750651341
IREB2	-0.0256645967737619	7.21649955586592	-2.30780077105942	0.0212944963874808	0.0543009657880759	-4.45339807467377
CD44	0.0356749981579387	9.21337484497207	2.19534906123603	0.0284588319614084	0.0691143061919918	-4.70344272454382
SQLE	-0.0130378185837206	6.90550472625698	-2.04232295601772	0.0414853988257001	0.0961706972777593	-5.02390604764116
ACSL3	-0.013388282080296	7.05244415921788	-2.01326506093375	0.0444605728972697	0.0985864877287285	-5.08217484471417
NFE2L2	-0.0443816578861931	8.43432207821229	-1.942387017923	0.0524820906349267	0.111524442599219	-5.22084046962146
FADS2	0.0080128210836552	6.69693080726257	1.87852288889818	0.0607158257423725	0.12386028451444	-5.3415723881997
FDFT1	-0.0272921843723459	8.78959497067039	-1.82890559533368	0.0678296183401741	0.133050405205726	-5.43261280103673
SAT1	-0.0464220769891952	11.2977688365922	-1.79515038072358	0.0730514333087452	0.133239120174283	-5.49316880843939
ACSL4	-0.0206387779707509	7.22985633100559	-1.79452696569261	0.0731508895074495	0.133239120174283	-5.49427668663641
NCOA4	-0.0466623877266326	12.3454835195531	-1.74268695730975	0.081817699445324	0.143886299024535	-5.58506755204917
SLC1A5	0.0467635985982682	7.63855149301676	1.70235464636362	0.0891230292580807	0.151509149738737	-5.65387910492302
TFRC	-0.0306416894116897	7.89489562290503	-1.6489949391003	0.0995873888845838	0.163837317197218	-5.74246072270139
FTH1	0.0330524223748405	8.46327303351955	1.43972684856175	0.150381822673441	0.239671029885796	-6.06282446772493
ALOX15	-0.0115986137119215	6.84330325	-1.38630974892132	0.166083940803098	0.256675181241152	-6.13768662999046
NQO1	-0.00871785296877903	6.86237029050279	-1.33895048640557	0.181011787662532	0.267312469407235	-6.20170468538901
FANCD2	0.00602862607124699	6.88316291340782	1.33149581647865	0.183449733906926	0.267312469407235	-6.21157991527301
HMOX1	-0.0233216034227128	7.85602828910615	-1.26811504719965	0.205169120152193	0.29065625354894	-6.29332413585757
AKR1C2	-0.00299066922800151	6.67639339106145	-1.17966257187985	0.238526311234107	0.328779510079444	-6.40076990974046
ACACA	0.00683004149014632	6.93204497206704	1.15175634423911	0.249805706343438	0.335265553250404	-6.43306337505548
HSPB1	0.0314111473820873	9.21129944273743	1.09294920156078	0.274783749323944	0.359332595269773	-6.49859376195714
PTGS2	-0.0252850716384749	7.64652888547486	-1.05429024617881	0.292105742637733	0.37243482186311	-6.53980820327668
DPP4	-0.00789573298070234	6.93992322206704	-0.911222522321399	0.362484860945977	0.450512804300133	-6.67946028951001
NOX1	0.00386225554591224	6.72415093435754	0.895144820347916	0.371010544717757	0.450512804300133	-6.69388657617836
RPL8	0.0110574083050565	9.52689221927374	0.874081020167061	0.382367255403254	0.453505349431767	-6.71239906196527
MT1G	-0.00453906574387286	6.74962170949721	-0.791774362503772	0.428754519998646	0.496965466362067	-6.78051836551312
GOT1	0.00774837235863668	7.54115158938547	0.655684047747447	0.512238092412114	0.580536504733729	-6.87840720754349
GCLC	-0.00331846360183352	6.88698609776536	-0.587011328612496	0.557381171165652	0.603061641898084	-6.92082372072845
TP53	0.00598231166724084	7.05072308798883	0.577590334547203	0.563722344634525	0.603061641898084	-6.9262773997155
NFS1	-0.00562743992701709	7.39853614804469	-0.571873155577711	0.567587427668785	0.603061641898084	-6.92954401326269
CRYAB	-0.00130601075410475	6.67196780446927	-0.364908861214585	0.715287212902708	0.744482609347717	-7.02593045667692
HMGCR	-0.00277606992798241	8.01134122346369	-0.162779986982622	0.870737603279216	0.8881523553448	-7.07896758669332
GLS2	0.000201356087120352	6.7044359972067	0.0560906700346201	0.955285227097015	0.955285227097015	-7.09057998485081
