id	logFC	AveExpr	t	P.Value	adj.P.Val	B
KEGG_GAP_JUNCTION	0.0962095913050972	0.00321528834361822	7.10731963132841	2.83371360749273e-12	2.80222790074281e-11	17.3512366128228
KEGG_CARDIAC_MUSCLE_CONTRACTION	-0.0951115933176198	-0.00370408952013744	-6.62343417835168	6.83316803940737e-11	6.40159953165533e-10	14.2698441723284
KEGG_GLYCEROLIPID_METABOLISM	0.0938849854296079	0.00118820578654965	6.60499270406497	7.68558088222549e-11	6.84016698518068e-10	14.1561923542638
KEGG_JAK_STAT_SIGNALING_PATHWAY	0.0788199773319634	0.000753066894823247	6.58259284444069	8.8619245524335e-11	7.51153604920554e-10	14.018522966082
KEGG_CALCIUM_SIGNALING_PATHWAY	0.0660842014266015	1.36925240200902e-05	6.53549192082137	1.19400124001323e-10	9.66055548737979e-10	13.7303933023741
KEGG_ABC_TRANSPORTERS	0.0830646929906755	-0.000223137303974756	6.51986539669235	1.31761008550477e-10	1.01971563139065e-09	13.6352069840278
KEGG_GNRH_SIGNALING_PATHWAY	0.0825769401170629	0.0024812337673637	6.50026725004052	1.49045833270281e-10	1.10542326342125e-09	13.5161142408066
KEGG_SULFUR_METABOLISM	0.159494067132673	0.00186338786751014	6.43797679873259	2.20069720273714e-10	1.56689640834885e-09	13.1397088978608
KEGG_MAPK_SIGNALING_PATHWAY	0.068679685277425	0.00220954560000931	6.38165195045108	3.1217698623479e-10	2.13721167499203e-09	12.802132077213
KEGG_RNA_DEGRADATION	-0.107566510751459	0.00274673941386642	-6.29445345111121	5.33619274808044e-10	3.51793447836414e-09	12.2847437240436
KEGG_NOTCH_SIGNALING_PATHWAY	0.11941530817709	0.00138397919920962	6.24690628183191	7.12916406190776e-10	4.53211143935565e-09	12.0053091768266
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.114688181678788	0.0032716323658086	6.23922312087221	7.46949958535721e-10	4.58472733170201e-09	11.9603335053251
KEGG_MELANOGENESIS	0.0729597377466874	0.000950901361445082	6.15173750258007	1.2659139760679e-09	7.51108959133621e-09	11.4517161141746
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.0857150445545201	0.00338457492757641	6.06435874409772	2.13047386395201e-09	1.22330434768858e-08	10.950173614729
KEGG_PROPANOATE_METABOLISM	-0.112124357884979	0.00873976959528385	-6.01845971621926	2.79331755312064e-09	1.55378288892335e-08	10.689312705038
KEGG_TIGHT_JUNCTION	0.0690753983973573	0.0013109594551477	5.92586478988834	4.79864946082974e-09	2.58836243644756e-08	10.1685191096517
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	0.0770340074312791	0.00382937775780058	5.88558774917328	6.05847642654459e-09	3.17179059977923e-08	9.94426785362099
KEGG_ADHERENS_JUNCTION	0.0960938298213323	0.00639458661151218	5.77936800717393	1.11306883286949e-08	5.66075006430767e-08	9.35953341632994
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	0.0604710595165097	-0.000646956312604605	5.77137586763218	1.16474388375762e-08	5.75901142524603e-08	9.31592915785144
KEGG_HOMOLOGOUS_RECOMBINATION	-0.087049495008243	0.000330175069977303	-5.75423551934019	1.28356841555361e-08	6.17500480996062e-08	9.2225986732951
KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.0843200776256786	0.00146139039839339	5.52896324262012	4.49611332717694e-08	2.10607413746709e-07	8.01957268056426
KEGG_DILATED_CARDIOMYOPATHY	0.0730688636022923	-0.000286663640764968	5.45079642936302	6.87634397244742e-08	3.13843391562985e-07	7.61243785116307
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	0.0737846414162752	0.00170202015158805	5.44516246951873	7.08874671568171e-08	3.15449228847836e-07	7.58329917083042
KEGG_CIRCADIAN_RHYTHM_MAMMAL	0.113117309527649	0.000937989131075567	5.38410512036237	9.83998052984851e-08	4.27199154710496e-07	7.26929299257855
KEGG_PYRIMIDINE_METABOLISM	-0.0645342195209331	-0.00137177284033966	-5.36033169264983	1.11705269756767e-07	4.66362278955601e-07	7.14791394706733
KEGG_RNA_POLYMERASE	-0.106233790004107	-0.00366153461183499	-5.3587322051335	1.12660550534218e-07	4.66362278955601e-07	7.13976530143922
KEGG_ACUTE_MYELOID_LEUKEMIA	0.0926412498673492	0.00510331312877068	5.34915855714452	1.18546122811478e-07	4.79572951373707e-07	7.09103893887937
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.0724177035066646	0.00295781349452065	5.32802860247561	1.32610330643823e-07	5.24547530102235e-07	6.98377994697677
KEGG_LONG_TERM_DEPRESSION	0.0678101007296761	0.000682713820580118	5.32193843087704	1.36955691488336e-07	5.29958980107039e-07	6.95293807008705
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	0.0903786000978369	0.0046507512295947	5.28557163112072	1.65923381802838e-07	6.2839068001926e-07	6.76944781049029
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.0838278023656815	0.00215383944810474	5.20398554312324	2.5412491397858e-07	9.42379889337236e-07	6.36203921549004
KEGG_VEGF_SIGNALING_PATHWAY	0.0762462810245284	-0.000521832947369949	5.15733440745007	3.2343729821625e-07	1.17493549147944e-06	6.13172251753195
KEGG_BASAL_CELL_CARCINOMA	0.0773101965692224	0.00146479235740786	5.14769870171067	3.39877808670764e-07	1.20996499886792e-06	6.0843908991294
KEGG_ENDOCYTOSIS	0.064003507177803	0.00118943787472194	5.12318051201205	3.85439201322764e-07	1.34525838893043e-06	5.96432570322689
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	-0.114494026160269	-0.00821139158567899	-5.03797759877441	5.94365302086654e-07	2.03455814945047e-06	5.55123467103457
KEGG_PYRUVATE_METABOLISM	-0.0857047854272762	0.00406325388437759	-5.03211768957598	6.12194757242319e-07	2.05605031677609e-06	5.52306101150835
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.0801805508209966	5.28095430788317e-05	4.9928057096401	7.45878401231948e-07	2.45863621146827e-06	5.33484459729767
KEGG_TYPE_II_DIABETES_MELLITUS	0.0749783349983493	-0.00356302367531056	4.92860704192815	1.02682245037622e-06	3.2771517231505e-06	5.0304386103413
KEGG_PURINE_METABOLISM	-0.0515568329739414	0.001649297663693	-4.92685284057197	1.03577852932803e-06	3.2771517231505e-06	5.02217248888487
KEGG_WNT_SIGNALING_PATHWAY	0.0499352838248552	0.00165812634272252	4.92420787661608	1.04942498999763e-06	3.2771517231505e-06	5.00971412790459
KEGG_BLADDER_CANCER	0.0664747651189538	0.00255593729536589	4.89786258652558	1.19516464500838e-06	3.61472180163652e-06	4.88596341013316
KEGG_NON_SMALL_CELL_LUNG_CANCER	0.0802481490590909	0.00310994198564534	4.8973579854385	1.19813812526154e-06	3.61472180163652e-06	4.88359922517025
KEGG_AXON_GUIDANCE	0.0573106645108199	-0.00159574253439288	4.890141621785	1.24145051692514e-06	3.68296986687792e-06	4.84981364441217
KEGG_PATHWAYS_IN_CANCER	0.0479943570174198	0.00306303168499197	4.82417270767549	1.71396412748748e-06	5.00140351955364e-06	4.5431223008932
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	-0.0723787166362793	-0.00101083093801665	-4.8147388442915	1.79431207197116e-06	5.15141207759461e-06	4.4995829023191
KEGG_INSULIN_SIGNALING_PATHWAY	0.0565891429176307	-0.000163671202233837	4.73231460803678	2.66867973875445e-06	7.54007926187766e-06	4.12257796536338
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.0839261189503074	0.00524442584940605	4.68666476525077	3.31640221200606e-06	9.22374365214185e-06	3.91640887288655
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.0666073468978592	0.00289209239404711	4.65841540070871	3.79026289894418e-06	1.03794891694164e-05	3.78976731193187
KEGG_BUTANOATE_METABOLISM	-0.0764430716937507	0.00349818921473316	-4.60015436093681	4.98118139540944e-06	1.34340952785285e-05	3.53086071446269
KEGG_FOCAL_ADHESION	0.0584096894784864	0.000459618698410842	4.58466250163712	5.35386764102308e-06	1.42237080612255e-05	3.46253318443256
KEGG_OTHER_GLYCAN_DEGRADATION	0.106606512193439	-0.00096788586660747	4.55866826749732	6.04004691841292e-06	1.58107110511397e-05	3.34837289876306
KEGG_REGULATION_OF_AUTOPHAGY	-0.0770008279724055	-0.00706016767162764	-4.47669610767033	8.8004869020511e-06	2.27027053415231e-05	2.99238605734717
KEGG_ENDOMETRIAL_CANCER	0.0739629842449786	0.00526968446564893	4.38662121714345	1.32180805578835e-05	3.36116905614751e-05	2.60825819643687
KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.0759450910524871	0.00435910034757007	4.32193071333878	1.76249068082403e-05	4.41863860826307e-05	2.33694920158515
KEGG_ERBB_SIGNALING_PATHWAY	0.0634153011002499	0.000659030670106864	4.28838351881076	2.04312888040557e-05	5.05106862100265e-05	2.19776028469304
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.0691798289064323	-0.000181957492899577	4.24381453411123	2.4824404574257e-05	6.05307399207911e-05	2.01443562678307
KEGG_CHRONIC_MYELOID_LEUKEMIA	0.0636983090456765	0.00391860857006194	4.21961056146808	2.7573598344523e-05	6.63256825043931e-05	1.91564106852149
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0.0672357165565319	0.00571275435173337	4.12091430964658	4.20884903871529e-05	9.98900171855095e-05	1.51835948983184
KEGG_DNA_REPLICATION	-0.0779257116189038	0.00813750538052436	-4.0408387436944	5.89420498950221e-05	0.000138048485280447	1.20262278356196
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	0.0625967883824919	0.00404296925904433	4.00075867359664	6.96153947101311e-05	0.000160929094264978	1.04681054811972
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	0.0345236079439313	0.00184040365445994	3.99015791770424	7.27309050286311e-05	0.000165975655065338	1.00584819957357
KEGG_PANCREATIC_CANCER	0.0558606931284833	0.00325411734860864	3.94967057278835	8.58892346678323e-05	0.000193522579378154	0.850358261978879
KEGG_CELL_CYCLE	-0.0549675764474116	0.00481931712665293	-3.91910915014741	9.72823189968451e-05	0.00021645315976798	0.733994027806482
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	0.0596911559499602	0.000970258620221599	3.88178880533089	0.000113136702906571	0.000248621396510737	0.593069508901179
KEGG_ETHER_LIPID_METABOLISM	0.0624601770366631	-0.00135085775856375	3.82732244056211	0.000140712213208331	0.000305448462818085	0.389721415692295
KEGG_LEISHMANIA_INFECTION	0.0693884769131817	0.0101777888059318	3.80722349056179	0.000152404698145402	0.0003268438104805	0.315379414004473
KEGG_OOCYTE_MEIOSIS	-0.044844401372474	0.0054725391625734	-3.75073652363955	0.000190366360870414	0.00040339538374921	0.108459180938334
KEGG_CELL_ADHESION_MOLECULES_CAMS	0.0382279601782078	0.00543269942742865	3.707388133773	0.000225360647917426	0.000471931709756492	-0.0483154236521264
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.0587463910530083	0.00206261539355923	3.69298548782907	0.000238268842429515	0.000493161092470391	-0.100016175580055
KEGG_ARACHIDONIC_ACID_METABOLISM	0.0469851421666026	0.00417903071183536	3.66494993182187	0.00026541320402155	0.000543029313975126	-0.200098903176695
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	-0.061697597756544	0.00612993717627051	-3.55766401454081	0.000398488680890118	0.000806033922709557	-0.576302638161334
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.0576507774934835	0.000844632808639596	3.55455104825993	0.000403153546221329	0.000806307092442657	-0.587057443223689
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.0499729110350995	-0.00253018958799714	3.53086746378018	0.000440354394432274	0.000870923135654941	-0.668582810054732
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	-0.0617047775328059	-0.00192921489424053	-3.50207971921485	0.000489894490362465	0.000955240557701946	-0.76696922114096
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.0533538208628192	0.00155527666192307	3.49997154243637	0.000493719838812242	0.000955240557701946	-0.774143647012911
KEGG_VIRAL_MYOCARDITIS	0.0541753487998476	0.00890355609539409	3.48530409630753	0.000521116924851157	0.000997406587349526	-0.823943472512296
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	0.0433113650850364	-0.00469860762105942	3.46758255049734	0.00055611206674252	0.00105306327532094	-0.883843052409228
KEGG_TRYPTOPHAN_METABOLISM	-0.0600084032592501	0.00341402579458361	-3.46151864447209	0.000568581915101391	0.00106534295671629	-0.90427151293704
KEGG_PROSTATE_CANCER	0.0466177668359178	0.00401486016143812	3.44744417540039	0.000598537325266663	0.00110978795726527	-0.95155316703532
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	0.0419427896047088	0.000296555889099554	3.37463772869989	0.000778417106227469	0.00142843551452051	-1.19316135736997
KEGG_VIBRIO_CHOLERAE_INFECTION	0.0405891022578729	0.00449064591670511	3.29802199228679	0.00102113925379109	0.00185472231811035	-1.44201415639261
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	0.0476848125548306	0.000485089272216955	3.27461290949296	0.001108270225988	0.00199264747702893	-1.51694281925991
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	-0.0414661053285828	-0.00251754022650061	-3.25992682483556	0.0011663981002352	0.00207618861841865	-1.56368615464427
KEGG_DORSO_VENTRAL_AXIS_FORMATION	0.0721824781189531	0.000854700670742814	3.20323436325157	0.00141828989483211	0.00249307869182186	-1.74221445378336
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	-0.0400806509098831	0.00598208483120273	-3.20111448201399	0.00142861812677433	0.00249307869182186	-1.74883108277372
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.0375067909106927	-0.000661932834007887	3.19215182613566	0.00147305734627188	0.00254567191879994	-1.77675851241469
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	0.0675592367672987	0.000158174039511948	3.17740292502987	0.00154897366683605	0.00265112800670016	-1.82255006622745
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	0.0395813514799703	0.00277304387778693	3.02665892893501	0.00256017657169715	0.00433269427359343	-2.27873452149095
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	0.0544378607447511	-0.00271113256955943	3.02427952053654	0.00258014378090395	0.00433269427359343	-2.28576200856266
KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.0370194819267043	0.00135622340253579	3.01358853761411	0.00267163182224026	0.00444439686316603	-2.31727090606541
KEGG_PEROXISOME	-0.0399939866611619	0.00211438365966444	-2.98857023251857	0.00289745116924484	0.00477542877894057	-2.39058062792188
KEGG_HEMATOPOIETIC_CELL_LINEAGE	0.0329411255731174	0.00770932342364363	2.95862784785645	0.00319060368090438	0.00521034362569706	-2.47753536392946
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	0.0565850872899638	0.00661245175761691	2.90753817959817	0.00375396647741433	0.00607460029981591	-2.62392992043438
KEGG_ASTHMA	-0.0577265190865467	0.00979012494413016	-2.87725345855289	0.00412927693356173	0.00662172337093682	-2.70953331985735
KEGG_TASTE_TRANSDUCTION	0.040694572368915	-0.00172294174422089	2.82872526891878	0.00480228081481158	0.0076321962949684	-2.84487743910645
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	-0.0567957481075406	0.000775433799487384	-2.82453465164449	0.00486482707517619	0.00766317893257843	-2.85645940207554
KEGG_CITRATE_CYCLE_TCA_CYCLE	-0.0549797936608839	0.00805319726129345	-2.80739628201482	0.00512838123618486	0.00800747245649917	-2.90365136834783
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	-0.0474721052109911	0.00339089035967961	-2.76111732037949	0.00590589055709705	0.009141291470985	-3.0296803186481
KEGG_PHENYLALANINE_METABOLISM	0.0559337079885974	0.00159257380617465	2.74609205044707	0.00618032496798388	0.00948360210604424	-3.07015685726564
KEGG_STARCH_AND_SUCROSE_METABOLISM	0.0409154446866075	-0.00167948092587401	2.72114116622634	0.00666155425794218	0.0101346722898608	-3.13689417638383
KEGG_GLIOMA	0.0367334147215196	0.00303926534092288	2.70007409076396	0.00709388109371748	0.0107009392769637	-3.19277866531615
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	0.0344084409594354	3.8019802200057e-05	2.62048090509577	0.00896422242064184	0.013408668830876	-3.40007160990858
KEGG_THYROID_CANCER	0.0413661332231874	0.00618422470952208	2.56467211748219	0.0105272999681377	0.0156154949527376	-3.54179117148717
KEGG_ARGININE_AND_PROLINE_METABOLISM	-0.031630850068279	0.00653941297101132	-2.46333158976888	0.013996197516472	0.020589447586215	-3.79147148002181
KEGG_RENAL_CELL_CARCINOMA	0.0396350242792086	0.00409260037073356	2.40815247798758	0.016281810659487	0.0237554286671204	-3.9232593269002
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	0.0372709526108733	0.00235594545942698	2.29562567741587	0.0219815259257095	0.0318106635347666	-4.18290559991713
KEGG_RENIN_ANGIOTENSIN_SYSTEM	0.053002564105877	-0.000808913033622342	2.26165745627229	0.0240136113897365	0.034471151833654	-4.25887939656933
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	-0.0385111190122624	0.00573312992287744	-2.19682429669381	0.0283483799942486	0.0402438981338365	-4.40078604371043
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	-0.0366246170794993	0.00459288701253099	-2.19489302047598	0.0284872537351876	0.0402438981338365	-4.4049507738243
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	-0.0310098601808935	0.000774790772022031	-2.18809953238063	0.0289804341503595	0.0406182462894802	-4.41957197856058
KEGG_MELANOMA	0.0263993140037256	-0.00104716133187837	2.13843049730808	0.0328150157244544	0.0456333812418195	-4.52511237005071
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	0.0429498499624757	-0.00941497433299287	2.11068124373825	0.0351411426386409	0.0484893286021557	-4.5830342839546
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	0.0315155468361081	-0.00285403951318923	2.01469175716318	0.0443052402818133	0.0606640982320213	-4.77763081974046
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	-0.0349228883246004	-0.00599882133466452	-1.99719519179487	0.0461768414443762	0.0627441051686943	-4.81213646308518
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	-0.0329753534015618	0.001796962281377	-1.99293224682602	0.0466428223176782	0.0628971391859601	-4.82049848701316
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0.0296760352799941	0.00334775093698514	1.98452947422614	0.0475729441651675	0.0636690530932317	-4.83692928772132
KEGG_COLORECTAL_CANCER	0.023696941100505	0.00390922221529914	1.81185494390609	0.0704217240177115	0.0935452751877063	-5.15935988568837
KEGG_ECM_RECEPTOR_INTERACTION	0.0234629187019973	-0.0015543201318461	1.78068386776132	0.0753822419488309	0.0993928819769771	-5.21446887618398
KEGG_PRION_DISEASES	0.0263402811931832	0.000728490199498702	1.75792428650083	0.0791818258019795	0.103635036711414	-5.25410799603231
KEGG_APOPTOSIS	0.0209289963984202	0.00154780338910709	1.72966800648069	0.0841146944738456	0.109287705228792	-5.30261695800059
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	0.0270627124701111	-0.00197212513934826	1.72127471352672	0.0856270602606295	0.110446498017334	-5.31687598491819
KEGG_GLUTATHIONE_METABOLISM	0.0238631351436451	-0.00168974154364628	1.69499018479529	0.0905061562778142	0.115899969909719	-5.36108464209891
KEGG_P53_SIGNALING_PATHWAY	-0.0225730601966691	0.00241562115371971	-1.5807592567683	0.114368698477423	0.145411630921295	-5.54536965027976
KEGG_STEROID_BIOSYNTHESIS	0.0309033700521819	0.00259323646093219	1.55470890243824	0.120451269124368	0.152059048965514	-5.58560884363205
KEGG_PPAR_SIGNALING_PATHWAY	0.0191896682824344	0.00376876044598408	1.51160970592054	0.131068377353205	0.164296980062468	-5.65072432534889
KEGG_RIBOFLAVIN_METABOLISM	-0.0283433326636861	-0.00142021248693618	-1.484312857574	0.138160022939614	0.171975413169589	-5.69102436772697
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	-0.022464075781877	0.00105105319371407	-1.44141126737381	0.149899768374314	0.185292769240471	-5.7528874831865
KEGG_ONE_CARBON_POOL_BY_FOLATE	-0.028639705639018	0.0095144528118233	-1.38756415161441	0.165695603298481	0.203405637152618	-5.82798067776406
KEGG_SELENOAMINO_ACID_METABOLISM	0.0251006433920376	0.00678113108634965	1.36713495176263	0.172006208221472	0.209706199064535	-5.85572649443338
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	-0.0240046046017046	0.00325057406427574	-1.34545195775203	0.178899446735307	0.216626540944793	-5.88472727431908
KEGG_OLFACTORY_TRANSDUCTION	0.0196161681902178	-0.00666998318207123	1.2649614004021	0.206291096850657	0.247405848613034	-5.98834695748134
KEGG_BETA_ALANINE_METABOLISM	-0.0229265580568979	0.00806985514245774	-1.26271205711364	0.207098154176079	0.247405848613034	-5.99115129302228
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	-0.0180548976391187	0.00465438273758049	-1.18636088086596	0.235867957583623	0.279896642999233	-6.08339334740506
KEGG_PRIMARY_IMMUNODEFICIENCY	0.0232924784775136	0.00550745977522012	1.13641070091397	0.256159740466394	0.301963137768332	-6.14063955113583
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	0.019141028093247	0.00727203890020887	1.08216509303645	0.279538527959832	0.327354328795067	-6.20002956981881
KEGG_TYPE_I_DIABETES_MELLITUS	-0.0162686596938604	0.00873172039676417	-0.979704231203839	0.327558533223863	0.381081169371553	-6.30430789712355
KEGG_TYROSINE_METABOLISM	0.0133488922785622	0.0037343049636161	0.912898520331101	0.361599006636806	0.417952098580204	-6.36673168737326
KEGG_MTOR_SIGNALING_PATHWAY	0.0109586331756962	-0.000809947501601862	0.817429304423502	0.413951345201917	0.475376383522201	-6.4483066856334
KEGG_STEROID_HORMONE_BIOSYNTHESIS	-0.0112767147730722	-0.00359333301381288	-0.768300593146319	0.442558489627932	0.50497058431905	-6.48678388786629
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	-0.0156900251704877	0.00824933780851314	-0.750179734712153	0.453389537549702	0.514033997986286	-6.50037511738281
KEGG_LYSINE_DEGRADATION	0.0108291176812574	0.00370060488932119	0.719441680322783	0.472100373744507	0.531859914724825	-6.52268897509719
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	-0.00885885958984335	0.00015331946371534	-0.620821830520631	0.534911732479445	0.598832002398373	-6.58798714879019
KEGG_GRAFT_VERSUS_HOST_DISEASE	0.0113115339416081	0.00708641875430685	0.609096592071844	0.542650989904798	0.603699226269088	-6.59511221457126
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	-0.00603753912541785	0.00369848563948689	-0.603643500610215	0.546269264146786	0.603949869677813	-6.59837965572159
KEGG_SMALL_CELL_LUNG_CANCER	0.00667445173688824	0.00343938925172028	0.582517168313849	0.56039927090932	0.615747347048513	-6.61076119025022
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	-0.0103180312180973	0.00476443470226057	-0.505875480503606	0.613097649054609	0.668091281718379	-6.65197951670925
KEGG_O_GLYCAN_BIOSYNTHESIS	0.00892726672366059	0.00161625342650641	0.501885568334603	0.615900206914345	0.668091281718379	-6.65396646733896
KEGG_BASE_EXCISION_REPAIR	-0.0081417472247548	0.000445812252885028	-0.497058795349632	0.619298098222093	0.668091281718379	-6.65634915449833
KEGG_TGF_BETA_SIGNALING_PATHWAY	0.00588278192002567	0.00370730889790282	0.479646776249272	0.631623058136074	0.677282556314585	-6.66475319739721
KEGG_ALLOGRAFT_REJECTION	-0.00754314430404134	0.0103804595820446	-0.383117514079683	0.701744799530049	0.74796751087634	-6.70591145505607
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	0.00664688375240282	0.00551373658567891	0.337808869570469	0.73560489142879	0.77939089687098	-6.72205552161901
KEGG_NITROGEN_METABOLISM	0.00580767055408789	-0.000941387279229912	0.303862745724727	0.761319538677569	0.801863182749156	-6.73282167248602
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	0.00363777438359039	-0.000215508072954645	0.290918775863166	0.771196540992316	0.807488142921367	-6.7366269937857
KEGG_AUTOIMMUNE_THYROID_DISEASE	-0.00500821584604171	0.00983482301062179	-0.278805960653897	0.780473146716182	0.808716722729218	-6.74003798783439
